,NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_SABATISTA,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_MACA,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,IN_CERTIFICADO,NO_ENTIDADE_CERTIFICACAO,CO_UF_ENTIDADE_CERTIFICACAO,SG_UF_ENTIDADE_CERTIFICACAO,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q029,Q030,Q031,Q032,Q033,Q034,Q035,Q036,Q037,Q038,Q039,Q040,Q041,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
60,ccb11e219efb77f2d1f773e490e18204b743c531,2016,4209102,Joinville,42,SC,25,M,0,3,1,4207908,Irineópolis,42,SC,1,3,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4209102,Joinville,42,SC,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,D,D,A,F,1,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,A,B,B,C,F,E,4,0,5,5,5,5,5,5,5,5,3,5,5,C,A,A,B,A,B,A,B,D
61,b7c29a61f67a7b11a811dd41db7f6cc18cee1082,2016,4106902,Curitiba,41,PR,19,F,0,1,1,4106902,Curitiba,41,PR,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4106902,Curitiba,41,PR,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,596.2,610.4,562.7,728.3,ECBCDACEBBAECCEACABCABEEDDCEDDBAEADADCDBADBEB,EDECDDACACEDDACABBBECDAEDACBAEBDADCBAEBCEBAAD,EDDDA99999ECAECEBBCDAEBAACEDAEDBACECCABDEEABDDCADC,CCAECBCDBABABDEEADCBEECBCCDEABCCDCABEDCBADDAD,0,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,140,160,160,160,160,780,G,F,E,D,3,I,A,E,D,B,A,B,B,B,A,B,B,B,D,A,B,D,B,B,B,A,,,,,,,,5,5,3,1,5,5,5,,C,A,A,B,A,D,A,A,A
62,546520198f2a8f443f61687181896c7a91614265,2016,5208608,Goianésia,52,GO,17,M,0,3,1,5201702,Aragarças,52,GO,2,0,2,1,0,52015807,5208608,Goianésia,52,GO,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5208608,Goianésia,52,GO,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,443.8,470.9,503.5,434.2,EECCCDDABBBCADEBDCBEAEDABCABCDEADBCBBEDBACBBB,BDEACDEBEEEAEBDABBDEACDBECACDCCEABDDEABBDCBAA,99999BBCBBCABEDEACAAEEECDDDABEBBACCBEACDDDDCEBACCC,DEBCABEADBDDBDACCCCABEBDACEDDBACBEDDDACEBDCCC,1,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,80,80,40,80,80,360,E,E,C,D,5,D,A,B,D,B,A,B,B,A,A,A,A,A,B,B,A,E,A,A,A,B,D,D,5,3,2,3,1,5,5,3,5,1,5,5,,A,A,A,A,B,A,A,C,A
63,00fad6ffd37a5fcd02b67623b5141406caf0ffc0,2016,2310902,Piquet Carneiro,23,CE,16,F,0,1,1,2308500,Mombaça,23,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2308500,Mombaça,23,CE,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,493.5,504.1,431.9,414.1,EDABCDEDBACDBDDDDABCCCCEEDCEBEDBDAADEAECCABDB,BCDECBDCDDCACBDCCABDCCEBDABEABDCDAECBCDCDADBD,99999EDBDDDEACDEBDABDDAECECBECEDDDADEEDEDECCCDBBEC,BCEBDCDDBCEBDDCABDADBCBDCEDBBDDCBADEBDCDBDBDC,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,120,100,80,120,80,500,C,C,A,A,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,,,,,,,,5,5,0,5,5,5,5,,A,A,A,A,C,A,A,A,A
64,3d45dffbb8f5c2535e2b46228dde95f0c5a4bc00,2016,3304557,Rio de Janeiro,33,RJ,18,M,0,2,1,3304557,Rio de Janeiro,33,RJ,3,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA ESTADUAL - RJ,33,RJ,3304557,Rio de Janeiro,33,RJ,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,482.2,590.8,604.4,457.8,DDCBDDCDBBABAADCCBBAABBDCDDCABDCDAEBADDDEAABE,EBECBCEDDDCCDAACEEBDADCABDECDBCDCCADABBBADBED,EDCDA99999AAADCDBCCCABABDEBBEEEECBABABEADAEDEBCDAD,EBBBCCADCCBABDBBDCCCCDABCCDBBDCBBDDCDBCACCABB,0,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,120,60,40,80,60,360,H,D,F,C,2,D,A,B,C,A,A,B,A,B,A,B,A,A,B,B,A,C,A,B,B,A,,,,,,,,5,5,3,4,1,0,4,,A,A,A,B,C,A,A,A,B
65,79596e863089f8b7f26b24ea161920750fb9ad98,2016,5002704,Campo Grande,50,MS,27,F,1,2,1,5002704,Campo Grande,50,MS,3,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL,50,MS,5002704,Campo Grande,50,MS,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,0,,,,,,,,,,,,B,G,B,D,3,B,A,B,C,A,A,B,A,B,A,A,A,A,B,B,B,B,A,A,A,C,I,E,5,5,1,5,5,5,5,3,5,5,4,4,5,A,B,B,D,C,A,C,C,A
66,42c347cc2d5a972008ab3fef158bec426fc32d22,2016,1500800,Ananindeua,15,PA,16,F,0,3,1,1501402,Belém,15,PA,2,0,3,1,0,15165809,1504422,Marituba,15,PA,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1500800,Ananindeua,15,PA,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,446,518.9,530.2,370.8,BCCAAABECDDAACABBBBAADDCAADEADDCCABDAADDCDDBD,CCBCEDBEDEBDACCBDAAAAEBABBACDAEBACADBBBABDDCE,99999ACBBCAAABEAEDCAABADACBBBAAEAADAEBDCEEABEDDABD,BCABCCBDBCECCBADADDDACBDDDBCCCDEBEBCCDACDECDB,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,140,140,120,120,120,640,E,E,D,B,5,G,A,B,D,B,A,B,B,B,A,A,A,A,B,B,A,D,B,B,B,A,,,,,,,,5,4,4,4,3,3,4,,B,A,A,A,B,D,A,A,A
67,1184e759ab3abac459311e19e2d4f1773bf1bd41,2016,3303500,Nova Iguaçu,33,RJ,16,F,0,2,1,3304557,Rio de Janeiro,33,RJ,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3305554,Seropédica,33,RJ,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,437.3,449.1,521.7,412.4,AADAAEDDCDCACCCAEBBCDAEEECECDDADCBAEDEAECAEAA,ECBCBBDCCBDACDACCDBDEEEBDECEABACAEEABEBEBDBBA,AEDCA99999DDDAEECECDDEBACBDDEEEAAECBDADEAADBCBBAAE,ECADDDDABCADCBEECDDCACBAABCCBAEDBCDDDBDEADABE,0,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,120,80,120,60,500,B,D,C,F,4,D,A,C,C,B,A,B,B,B,A,A,A,B,B,B,A,E,B,B,B,A,,,,,,,,5,5,5,5,5,5,5,,A,A,A,A,C,A,A,A,A
68,f102d2cce60240d7c8cc8dcd7e819b81ed724c14,2016,3303500,Nova Iguaçu,33,RJ,20,F,0,3,1,3304557,Rio de Janeiro,33,RJ,3,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO,33,RJ,3304557,Rio de Janeiro,33,RJ,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,B,E,C,D,3,B,A,B,B,A,A,B,A,B,A,A,A,A,B,B,B,D,A,A,A,A,,,,,,,,5,5,3,5,2,5,5,,C,C,A,B,B,D,D,A,C
69,d11f15d217391ddc98d0007cabc4c21f9438b55b,2016,3545209,Salto,35,SP,17,F,0,2,1,3545209,Salto,35,SP,2,0,2,1,0,35905276,3545209,Salto,35,SP,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3545209,Salto,35,SP,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,434.9,475.2,546.8,355.6,ADABDCCDBBDACCDDCEABAEDBEBAEABDDEADBAEDAEACBD,ACEADBADEABDDCCBECBDAACADBDAAEBCCAABECDBBBDCA,EDCAA99999AABACDDCADCEAEACEBAAECAEBEDBBCBEBCCADACA,ECBCEBADDECDCEAEBDEBCDACDBECACDACDCABDEDECDAC,0,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,120,120,80,120,140,580,C,C,C,C,7,I,A,C,D,C,A,B,B,B,A,B,A,B,C,B,B,D,B,C,B,C,D,C,5,2,5,5,4,5,4,5,5,5,5,2,5,A,A,A,A,B,A,A,B,A
70,75863688688db57afb85d45f3a0f8359b4a3f256,2016,1600600,Santana,16,AP,23,M,1,3,1,1600303,Macapá,16,AP,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1600600,Santana,16,AP,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,438.4,441.4,507,401.6,ABEECBACDAEABDEBDAECADCACADEABDAEECCDBDEABCBD,AEDAEBDCAECBDCBBECDBACCACBEAECCDACEDEBAAEDCEB,99999DBEACEACEDABCACBDEADEEABCDDDACBCAACBADECCECAB,DCDEDCAECADBCECAEBDCEBCDBADBECADBDBAAEDDAADBA,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,120,80,120,80,40,440,D,D,C,B,7,B,A,C,B,B,A,B,A,A,A,A,A,A,A,A,A,C,A,B,A,A,,,,,,,,5,4,4,5,5,3,5,,A,A,B,A,A,A,A,C,A
71,84d341e1ac9c010aa58f782766258ef3f097a6b7,2016,3529401,Mauá,35,SP,18,M,0,3,1,3529401,Mauá,35,SP,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3529401,Mauá,35,SP,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,367.1,526.4,532,492.8,ACADBCDEEACEBBAABDCBADABADBCBECABABDBDADEABDE,BDDABCADCBEADCABBACEADBCBBEAEBDACDAAECDABBCAD,ADEBA99999DBAECBDECDBECAADDCEBADADABAEBDADCACADEDA,CBACABDEDBDABCBDABCEDCDDBCBEBACDEADBEEDBCCAEB,0,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,160,120,120,80,600,E,D,C,F,5,H,A,C,D,C,B,B,B,B,A,B,A,B,D,B,A,D,B,C,B,C,C,E,2,0,4,5,5,4,5,5,5,3,2,3,2,A,A,A,A,A,A,A,A,A
72,c0971b9328ab9ffaf2054856c98080d6070541ae,2016,3301009,Campos dos Goytacazes,33,RJ,22,F,1,2,1,3301009,Campos dos Goytacazes,33,RJ,1,3,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3301009,Campos dos Goytacazes,33,RJ,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,393.9,492.3,517.3,407.6,DDDEACCBABECDBCADBCBEBDACDEECBBBDABDEABABADCA,ADECAABEEAEDBEDCCABDEDBBDBAABBDEDADEACACBCDEB,99999AEBECEDEBEDAADAEBCECABACBEBADDAAEEEACDBEEDADB,DEBDAADACDCBBEEEEDECDCDBAECBABABAABDDBBDCECAE,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,120,80,60,100,60,420,C,E,C,D,4,C,A,B,C,A,B,B,A,B,A,B,A,A,B,A,A,D,A,B,B,B,G,E,5,0,5,5,5,5,5,5,5,4,4,5,,A,A,A,B,A,A,B,B,A
73,a10aff56c82f1bcb0a43c0aca5061901f21a4dac,2016,5204508,Caldas Novas,52,GO,16,F,0,1,1,5204508,Caldas Novas,52,GO,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5204508,Caldas Novas,52,GO,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,414.3,534,524.5,513,DEDAEDCEEABDDDDADBEEEECCEAADBADEEAAEEAABAAACC,EDADDDCEECDCECBABAAAAAEEEADAAABAACDCEACECDEBD,99999ACACAAAEEEBBBAAAEACCABDABCDDDAEBDADDDAAACADBD,BEBCECACDADEEBBBADACDAAAECBBADBBCEAABCAACBCBE,1,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,120,120,120,140,100,600,C,C,C,B,4,H,A,C,D,B,A,B,A,B,A,B,A,A,B,B,A,D,B,B,B,A,,,,,,,,5,5,5,5,5,4,5,,D,A,A,A,C,D,A,A,A
74,a6905d20876982ff0006a442533a58cbb39da4c5,2016,1506807,Santarém,15,PA,27,M,0,3,1,1506807,Santarém,15,PA,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1506807,Santarém,15,PA,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,477.9,484.2,489.7,604.9,ABDBBAEECDBADEBCBCAEDBEABDDCEDBEDABDCBAEBADAB,BCDBEBDCCABDAEDBADDCADEBDBCCABAEECBADCAADEDAD,99999CCDBECABDCCBBCAABCCDDCDACEBCAEAECABCBDABDBBCE,EBDDACEEECEEDBACECCDAEBDACBEABADDEBCBBAEEDCAE,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,140,100,80,100,80,500,C,D,D,D,4,D,A,C,C,B,B,B,A,A,A,A,A,A,C,A,B,C,B,A,A,B,F,E,5,4,5,4,5,5,5,5,5,5,5,5,,A,A,A,A,A,A,A,B,B
75,48e9256e4da87667fae37924792e56e197a4dd88,2016,3106705,Betim,31,MG,37,F,1,1,1,1302603,Manaus,13,AM,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3106705,Betim,31,MG,1,1,1,1,b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,909237ab0d84688e10c0470e2997348aff585273,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,494.1,587.5,546.6,495.3,EBCABBADBEDAACDCDADCBCCBCACDCACABDEBDCBDDEDCA,DCDABDAAECBBDAABACECDBCCDDDBCEBDCBCCCAEABEBEE,99999EAEBBEBBBBDADBCEBDDAEEDCEBBECAAABBCDCCBECACDB,CADBACCDADCBEACBEBDCDBADBCBECADCDCBADBCBEDBBE,1,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,120,120,120,80,100,540,E,C,C,B,4,G,A,B,C,B,A,B,A,B,A,B,A,A,B,B,A,C,B,B,B,B,H,A,5,3,5,5,5,2,5,5,5,5,2,5,,B,A,B,A,A,A,A,A,A
